source,target
46162.40052,46162.40653
46162.40071,46162.41622
46162.40062,46162.40071
46162.40062,46162.41623
46162.40071,46162.41623
46162.40062,46162.41841
46162.40071,46162.41841
46155.40031,46162.40653
46155.40012,46155.40031
46155.40012,46155.60013
46155.60031,46155.60032
46155.60032,46155.61583
46155.40032,46155.40033
46155.40031,46155.61131
46155.40032,46155.61133
46155.40101,46155.64573
46155.61133,46155.64573
46155.40103,46155.61133
46155.40102,46155.40103
46155.41701,46155.60183
46155.40032,46155.40101
46155.60191,46155.60851
46155.60191,46155.64531
46155.64531,46155.64532
46155.64532,46165.60861
46165.60861,46165.60863
46165.60863,46165.62041
46165.62041,46165.62043
46155.60192,46165.62043
46155.60192,46159.40121
46159.40121,46159.40122
46159.40122,46159.41571
46159.40142,46159.41571
46159.40142,46159.54043
46159.54041,46159.54043
46159.50253,46159.54041
46159.50251,46159.50253
46159.50243,46159.50251
46159.50242,46159.50243
46159.50233,46159.50242
46159.50231,46159.50233
46159.50231,46164.50523
46164.50521,46164.50523
46164.50283,46164.50521
46164.50062,46164.50521
46164.50061,46164.50062
46164.50042,46164.50061
46164.50041,46164.50042
46164.50033,46164.50041
46164.50031,46164.50033
46164.50031,46164.54021
46157.50022,46164.54021
46157.50022,46157.50023
46157.50023,46157.50132
46157.50132,46157.50133
46157.50133,46157.50883
46157.50371,46157.50883
46157.50371,46157.50722
46157.50722,46157.50723
46157.50721,46157.50723
46157.45431,46157.50721
46157.45431,46157.51053
46157.50142,46157.51053
46157.50141,46157.50142
46157.50141,46157.51051
46157.50452,46157.51051
46157.50451,46157.50452
46157.15802,46157.50451
46157.15801,46157.15802
46157.15113,46157.15801
46157.15111,46157.15113
46157.15111,46157.18342
46157.18341,46157.18342
46157.18341,46157.18933
46157.16303,46157.18933
46157.16301,46157.16303
46157.15103,46157.16301
46157.15101,46157.16301
46157.15101,46157.15423
46157.15422,46157.15423
46157.15421,46157.15422
46157.15053,46157.15421
2954.15643,46157.15053
2954.15641,2954.15643
2954.15083,2954.15641
2954.15083,2954.15152
2954.15081,2954.15152
2954.10372,2954.15081
2954.10372,2954.10462
2954.10462,2954.12361
2954.10073,2954.12361
2954.10072,2954.10073
2954.10072,2954.12371
2954.10072,2954.10903
2954.10901,2954.10903
2954.10401,2954.10901
2954.10401,2954.10432
2954.10283,2954.10432
2954.10283,2954.10662
2954.10281,2954.10283
2954.10281,2954.10282
2954.10282,2954.10642
2954.10642,2954.17533
2954.12052,2954.17533
2954.12051,2954.12052
2963.15183,2963.15291
2963.15181,2963.15183
2963.15312,2963.15313
2963.15311,2963.15312
2963.15343,2963.15451
2963.15343,2963.18111
2963.15521,2963.17333
2963.15553,2963.17333
2963.15561,34602.38531
34602.06923,34602.06931
34602.06921,34602.06923
34631.06893,34631.06902
34631.06883,34631.06891
34631.06882,34631.06883
34631.06102,34631.07073
34631.06102,34631.07072
34631.07051,34631.07181
34622.08101,34622.17013
34622.08112,34622.17011
34622.08122,34622.08123
34622.08121,34622.08122
34622.01412,34622.19861
34622.01412,34622.01421
34622.01461,34622.01462
32163.45091,32163.46573
32163.45022,32163.45091
32163.45022,32163.45023
32163.45021,32163.45023
32163.45021,32163.45881
32163.31193,32163.45881
32174.32782,32174.34212
32174.31123,32174.32782
32174.31121,32174.33152
32174.30982,32174.33152
32174.32152,32174.34932
32169.30922,32174.32152
32168.32182,32169.30921
32168.32182,32169.34083
32169.34083,32173.33402
32173.31002,32173.33402
32173.31002,32173.34182
32173.31212,32173.34182
32168.30422,32168.31061
32168.31031,32168.32202
32168.31031,32168.31033
32168.31033,32168.34043
52208.15691,52208.15863
52208.15862,52208.15863
52224.22299,52224.23141
32136.20123,52244.22398
32138.60013,32138.60052
32138.60013,32138.60072
32138.60141,32138.61922
31801.60218,31801.61931
31801.60221,31801.63042
31801.63042,31801.64202
31801.60233,31801.64202
31801.60231,31801.60233
31801.60231,31801.60243
31801.60241,31801.60243
31801.60241,31801.60253
31801.60251,31801.60253
18401.60273,31801.60251
18401.60272,18401.60273
18401.60272,18401.60283
18401.60281,18401.60283
18401.60281,18401.61673
18401.61671,18401.61673
18401.60293,18401.61671
18401.60292,18401.60293
18401.60292,18401.60303
18401.60302,18401.60303
18401.60302,18401.60323
18401.60323,18401.64291
18401.60323,18401.60333
18401.60321,18401.60333
18401.60332,18401.60333
18401.60332,18401.60352
18401.60352,18401.63273
18401.63271,18401.63273
18401.60363,18401.63271
18401.60362,18401.60363
18401.60361,18401.60362
18401.60361,18401.60369
18401.60369,31901.60383
18401.60368,31901.60383
31901.60381,31901.60383
31901.60373,31901.60381
31901.60373,31901.63302
31901.60381,31901.63302
31901.60371,31901.60381
31901.60371,31901.60393
31901.60391,31901.60393
31901.60391,31901.62563
31901.62562,31901.62563
31901.62562,31901.63813
31901.63813,31901.64732
31901.63811,31901.63813
31901.60412,31901.63811
31901.60412,31901.60423
31901.60421,31901.60423
31901.60421,31901.60433
31901.60431,31901.60433
31901.60431,31901.63293
31901.63293,31901.64283
31901.64281,31901.64283
31901.64281,31901.64282
31901.60442,31901.64282
31901.60441,31901.60442
31901.60441,31901.60453
31901.60452,31901.60453
31901.60441,31901.60452
31901.60441,31901.60462
31901.60461,31901.60462
31901.60461,31901.60473
31901.60461,31901.63433
31901.63431,31901.63433
31901.63121,31901.63431
31901.63121,31901.63123
31901.62662,31901.63123
31901.62661,31901.63123
31901.61778,31901.62661
31901.61777,31901.61778
31901.61777,31901.61779
31901.61778,31901.61779
31901.61778,31901.62663
31901.61779,31901.64412
31901.61777,31901.62663
31901.62661,31901.62662
31901.60483,31901.63431
31901.60481,31901.60483
31901.60481,36457.31303
36457.31301,36457.31303
36457.31301,36457.31323
36457.31321,36457.31323
36457.31321,36457.31322
36457.31322,36457.31343
36457.31341,36457.31343
36457.31301,36457.31341
36457.31301,36457.31322
36457.31322,36457.31363
36457.31361,36457.31363
36457.31361,36457.31393
36457.31381,36457.31393
36457.31392,36457.31393
36457.31392,36457.32063
36457.32062,36457.32063
36457.31423,36457.32062
36457.31422,36457.31423
36457.31422,36457.31433
36457.31431,36457.31433
36435.31831,36457.31431
36435.31492,36435.31831
36435.31473,36435.31492
36435.31471,36435.31473
36435.31471,36435.31482
36435.31093,36435.31482
36435.31093,36437.31063
36437.31061,36437.31063
36437.31022,36437.31061
36437.31022,36437.31043
36437.31041,36437.31043
36437.31032,36437.31041
36437.31031,36437.31032
36437.30872,36437.31031
36437.30872,36437.30873
36437.30873,36437.32352
36437.32351,36437.32352
36437.30913,36437.32351
36437.30912,36437.30913
36437.30911,36437.30912
36437.30911,36437.31892
36437.31891,36437.31892
36437.30553,36437.31891
36437.30552,36437.30553
36437.30552,36437.30662
36437.30661,36437.30662
36437.30523,36437.30661
36437.30521,36437.30523
36437.30521,36437.30561
36437.30503,36437.30561
36437.30503,36437.30683
5149.30462,36437.30681
5149.30461,5149.30462
5149.30383,5149.30461
5149.30381,5149.43932
5149.43932,36437.30501
5149.43931,36437.30501
5149.41082,5149.42491
5149.41081,5149.44212
5149.44211,5149.44212
5149.40972,5149.44211
5145.44203,5149.40972
5145.44201,5145.44203
5145.40911,5145.43673
5133.60901,5133.61211
5123.40352,5123.48731
5119.40803,5119.40811
5119.40791,5123.40762
5113.41802,5119.43031
5119.40342,5123.40863
5119.40791,5119.42171
5123.40823,5123.42252
5123.40861,5123.40862
5123.40843,5123.42251
5119.40893,5131.46231
5119.43033,5131.46231
5119.43031,5119.60241
5113.40322,5113.43781
5119.43031,19642.20013
19642.20013,19642.21382
19641.20041,19642.21382
19641.20041,19641.20042
19641.20042,19641.20043
19641.10341,19641.20043
19641.10341,19641.10343
19641.10343,19641.10411
19641.10411,19641.10413
19641.10223,19641.10413
19641.10051,19641.10223
19641.10051,19641.10052
19641.10052,19641.10111
19641.10111,19641.10113
19641.10052,19641.10113
19641.10021,19641.10052
19641.10021,19641.10022
19641.10022,19641.30011
19641.10292,19641.30011
19641.10292,19641.10293
19641.10293,19641.30013
19641.10232,19641.30013
19641.10232,19641.60105
19641.30021,19641.60105
19641.10272,19641.30021
19641.10272,19641.10273
19641.10273,19641.30023
19641.30023,19641.50023
19641.30921,19641.50023
19641.10282,19641.30921
19641.10282,19641.50032
19641.10281,19641.50032
19641.50014,19641.50032
19641.10263,19641.50014
19641.10262,19641.10263
19641.10262,19641.51242
19641.10173,19641.51242
19641.10172,19641.10173
19641.10172,19641.50362
19641.50362,19641.51242
19641.50281,19641.51242
19641.10263,19641.50281
19641.10262,19641.50281
19641.10261,19641.50281
19641.10261,19641.50012
19641.50012,19641.50013
19641.50012,19641.51163
19641.50021,19641.51163
19641.10231,19641.51163
19641.10231,19641.10233
19641.10233,19641.50012
19641.51162,19641.51163
19641.51161,19641.51163
19641.10233,19641.51162
19641.10233,19641.50021
19641.50021,19641.50022
19641.50022,19641.50023
19641.50023,19641.50282
19641.50281,19641.50282
19641.10262,19641.50283
19641.10263,19641.50283
19641.10263,19641.50032
19641.10172,19641.50281
19641.10172,19641.10402
19641.10402,19641.51242
19641.10172,19641.51242
19641.50092,19641.50362
19641.10172,19641.50092
19641.50332,19641.51242
19641.50332,19641.50362
19641.50053,19641.51242
19641.50053,19641.50362
19641.10263,19641.50362
19641.10263,19641.50012
19641.50012,19641.51242
19641.50062,19641.51242
19641.10263,19641.50062
19641.10172,19641.10263
19641.10172,19641.50032
19641.10013,19641.50032
19641.10013,19641.10281
19631.30031,19641.50032
19631.30031,19641.50033
19641.50033,19641.50361
19641.50361,19641.50362
19641.50212,19641.50361
19641.50063,19641.50212
19641.50033,19641.50212
19641.50032,19641.50033
19641.10262,19641.51163
19641.50023,19641.51163
19641.10271,19641.50282
19641.10282,19641.50282
19641.10282,19641.50023
19631.30473,19641.50023
19631.30471,19631.30473
19631.30471,19631.60096
19631.30473,19631.60096
19631.60095,19631.60096
19631.30032,19631.30471
19631.30032,19631.60095
19631.30032,19631.60096
19631.30471,19641.30023
19641.10282,19641.30023
19641.50021,19641.50023
19641.50021,19641.50024
19641.50012,19641.50021
19641.50011,19641.50012
19641.50011,19641.51161
19641.51161,19641.51162
19641.50011,19641.51162
19641.50012,19641.50023
19641.10262,19641.50023
19641.10262,19641.50282
19641.50282,19641.50283
19641.10281,19641.10282
19641.10281,19641.10283
19641.10283,19641.50362
19631.30031,19641.10283
19631.30031,19641.50362
19641.50032,19641.50362
19641.10283,19641.50032
19641.10282,19641.10283
19641.10262,19641.10282
19641.50281,19641.50283
19641.50092,19641.51242
19641.50362,19641.51272
19641.51242,19641.51272
19641.50032,19641.50283
19641.10281,19641.50014
19641.10013,19641.50014
19641.10013,19641.10171
19641.10171,19641.10173
19641.10173,19641.50062
19641.50061,19641.50062
19641.50061,19641.50063
19641.50063,19641.51243
19641.50072,19641.51243
19641.50072,19641.50073
19641.40901,19641.50073
19641.40901,19641.40902
19631.51081,19641.40902
19631.51081,19631.51083
19631.50291,19631.51083
19631.50111,19631.51083
19631.50111,19631.50112
19631.50112,19631.50113
19631.50113,19631.50723
19631.50721,19631.50723
19631.50722,19631.50723
19631.50123,19631.50723
19631.50721,19631.50722
19631.50112,19631.50121
19631.50113,19631.50121
19631.50121,19631.50123
19631.50113,19631.50811
19631.50723,19631.50811
19631.50112,19631.50723
19631.50121,19631.50683
19631.50533,19631.50683
19631.50533,19631.50682
19631.40293,19631.50682
19631.40293,19631.50041
19631.40291,19631.40293
19631.40291,19631.40292
19631.40292,19631.50221
19631.50221,19631.50532
19631.50532,19631.51031
19631.51031,19631.60097
19631.60096,19631.60097
19631.30473,19631.30683
19631.30473,19631.30681
19631.30473,19641.30923
19631.30471,19641.10282
19641.50023,19641.50281
19641.10261,19641.10263
19641.10263,19641.51272
5188.40811,19641.50332
5188.40762,5188.40791
5188.40761,5188.40763
5188.40332,5188.40791
5188.43031,5188.60293
5187.40402,5187.40403
5182.40871,5187.40403
5187.40403,5187.43781
5187.40402,5187.43781
5187.40401,5188.60293
5188.40762,5188.48731
5188.40823,5188.42151
5188.40821,5188.42151
5188.40791,5188.40793
5182.43862,5188.40813
5182.43862,5188.48431
5188.43582,5188.48431
5188.40801,5188.43582
5188.40801,5188.48722
5188.40803,5188.48722
5188.40342,5188.40892
5182.40872,5188.40341
5188.40341,5188.40891
5188.40332,5188.40813
5188.40763,5188.43031
5188.40332,5188.40761
5188.40352,5188.40761
5188.40352,5188.42212
5188.40761,5188.42212
5188.40863,5188.60241
5188.48432,5188.60293
5188.43571,5188.48432
5188.40781,5188.42223
5188.42223,5188.48061
5188.48061,5188.48071
5188.48071,5188.48091
5188.42123,5188.48091
5188.42123,5188.42132
5188.42132,5188.42221
5188.40482,5188.42121
5187.60013,5188.42121
5188.42121,5188.48531
245.20682,5188.42121
245.20682,245.30606
245.30605,245.30606
245.21591,245.30605
245.21591,245.21592
245.21591,245.30606
245.20682,245.21591
245.20682,245.21982
245.20681,245.20682
245.20681,245.21811
245.21811,245.21812
245.20432,245.21812
245.20431,245.20432
245.20431,245.21802
245.20422,245.21802
245.20422,245.21131
245.20421,245.20422
245.20421,245.22272
245.22271,245.22272
245.20421,245.22271
245.20421,255.20401
255.20401,255.20473
255.20473,255.24583
240.20372,255.24583
240.20371,240.20372
240.20323,240.20371
240.20183,240.20323
240.20181,240.20183
240.20181,240.20292
240.20292,240.21201
240.20263,240.21201
240.20261,240.20263
240.20221,240.20261
240.20221,260.20023
260.20021,260.20023
260.20021,260.20111
260.20111,260.21332
260.21332,260.22871
225.19182,260.22871
225.19182,260.20111
225.19182,385.19193
225.10202,385.19193
225.10202,225.19182
225.19181,225.19182
225.13841,225.19181
225.10201,225.13841
225.10201,225.11352
225.10033,225.11352
225.10033,225.47493
225.47493,385.19023
385.10143,385.19023
225.13851,385.10143
225.10023,225.13851
225.10021,225.10023
225.10021,225.11332
225.11331,225.11332
225.10652,225.11331
225.10651,225.10652
217.13233,225.10651
217.13231,217.13233
217.13203,217.13231
217.13202,217.13203
217.13201,217.13202
217.13201,217.13263
217.13262,217.13263
217.13262,217.13452
217.12093,217.13452
217.12092,217.12093
217.12092,217.12101
217.12101,217.12123
217.12123,217.12183
217.12181,217.12183
217.12181,312.12242
312.12241,312.12242
312.12241,312.12243
312.12113,312.12243
312.12022,312.12243
312.12243,312.12603
312.12242,312.12243
217.12092,217.12123
217.12103,217.12123
217.12102,217.12103
217.12102,217.12153
217.12153,217.12182
217.12152,217.12153
217.12152,217.12182
217.12182,217.12263
217.12262,217.12263
217.12222,217.12262
217.12132,217.12222
217.12132,217.12152
217.12152,217.12512
217.12511,217.12512
217.12511,217.13611
217.13611,217.13612
217.12593,217.13612
217.12521,217.12593
217.12521,217.12522
217.12522,217.12531
217.12531,217.12771
217.12531,217.12772
217.12772,217.13502
217.12541,217.13502
217.12533,217.12541
217.12532,217.12533
217.12532,217.13502
217.13502,217.13571
217.12533,217.12772
217.12541,217.12772
217.12541,217.12542
217.12542,217.12583
217.12582,217.12583
217.12401,217.12582
217.12571,217.12582
217.12571,217.12572
217.12572,217.12723
215.13831,217.12723
215.13831,215.13833
215.13833,215.19452
215.11003,215.19452
215.11003,215.11403
215.11402,215.11403
215.11402,215.19313
210.19341,215.19313
210.19341,210.19342
210.11083,210.19342
210.11083,210.11091
210.11091,210.11092
210.10763,210.11092
210.10762,210.10763
210.10762,210.11611
210.11611,210.11612
210.11612,215.11642
210.10781,210.11612
210.10781,210.10782
210.10532,210.10782
210.10532,210.10791
210.10791,210.10792
210.10792,210.19521
210.10552,210.19521
210.19521,210.19522
210.19522,365.26731
210.11271,365.26731
210.11271,210.11272
210.11272,230.25901
230.25901,230.29651
230.25901,230.25903
230.25571,230.25903
230.25571,230.25882
230.25571,230.25883
230.25573,230.25883
230.25573,235.25751
230.29271,235.25751
230.29271,230.29272
230.29272,230.29273
230.29273,235.25751
235.25751,235.25861
235.25371,235.25861
235.25371,235.25862
235.25371,235.25372
235.25371,235.29081
235.25372,235.29081
235.29081,235.29082
235.25771,235.29082
235.25193,235.29081
235.25193,235.25371
235.25193,235.25372
235.29081,235.29083
235.25773,235.29083
235.25372,235.25773
235.25372,235.25373
235.25373,235.25711
235.25711,235.43442
235.43442,235.43443
235.43443,275.25762
275.25762,275.25763
275.25763,275.29031
275.26171,275.29031
275.26171,275.26173
275.26173,275.29022
275.25562,275.29022
275.25562,275.25563
275.25563,275.26542
275.26541,275.26542
275.26102,275.26541
275.26102,275.26103
275.26101,275.26103
275.21412,275.26101
275.21412,275.21413
275.21413,275.29141
275.29141,275.29143
275.25332,275.29143
275.21761,275.29143
275.21761,275.43402
275.25332,275.43402
275.43402,275.43403
275.26151,275.43403
275.26152,275.43403
275.21412,275.29141
275.26102,275.26542
275.26171,275.26172
275.25763,275.26172
235.43443,275.25761
275.25761,275.25762
275.25563,275.29022
275.25563,275.26102
275.21413,275.21791
275.21791,275.21792
275.21792,275.21882
275.21881,275.21882
275.21881,275.21883
270.21681,275.21883
270.21681,270.21682
270.21682,270.25481
270.25481,270.25483
270.25483,270.25702
270.25701,270.25702
270.21641,270.25701
270.21641,270.21642
270.21642,270.21961
270.21961,270.21963
270.21121,270.21963
270.21111,270.21121
270.21111,270.21112
270.20962,270.21111
270.20962,270.20963
270.20961,270.20963
270.20961,270.21721
270.21721,270.21722
270.20802,270.21722
270.20792,270.20802
270.20791,270.20792
270.20791,270.21921
270.21921,270.21922
270.20781,270.21922
270.20781,270.20782
270.20782,270.21161
270.21161,270.22261
270.22261,270.22262
270.21151,270.22262
270.21151,270.21152
270.20833,270.21152
245.20731,270.20833
245.20731,245.21982
245.20682,245.21812
245.20431,245.21811
245.21131,245.21802
255.20471,255.20473
255.20471,255.24583
240.20371,255.24583
240.20182,240.20323
240.20182,240.20183
260.20023,260.21541
260.20021,260.20232
260.20021,260.20332
260.20021,260.24522
260.20023,260.24522
260.20111,260.22871
225.11351,225.11352
225.10151,225.11351
225.10323,225.11351
225.10163,225.10323
225.10321,225.10323
225.10321,225.13863
225.13861,225.13863
225.13861,225.13862
225.13862,225.13863
225.10321,225.13862
225.10161,225.10163
220.13003,225.10161
220.13002,220.13003
220.13002,220.13953
220.13002,220.13951
220.13951,220.13953
220.13001,220.13002
225.10163,225.11351
225.10201,225.19181
225.10033,225.10202
225.10033,225.19182
260.20111,260.21901
260.20111,260.22872
260.20112,260.22872
